ydstogo,yardline_100,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,off_epa_db,off_epa_rush,def_epa_db_allowed,def_epa_rush_allowed,posteam,defteam,qtr,season,fourth_down_converted
1,34,2041,1,0.0,1.0,0.0208547437449314,-0.0200002632299705,0.155179892424413,-0.109729978502777,CAR,ATL,2,2020,0
1,42,1596,-2,3.0,3.0,0.0208547437449314,-0.0200002632299705,0.155179892424413,-0.109729978502777,CAR,ATL,3,2020,0
9,68,1233,-5,3.0,3.0,0.0208547437449314,-0.0200002632299705,0.155179892424413,-0.109729978502777,CAR,ATL,3,2020,1
3,44,2498,4,3.0,2.0,-0.138922065594112,-0.0246164097995387,0.101516173040791,0.0277623763672235,PHI,DAL,2,2020,0
1,44,1832,1,2.0,1.0,-0.138922065594112,-0.0246164097995387,0.101516173040791,0.0277623763672235,PHI,DAL,2,2020,0
1,44,870,-6,3.0,3.0,-0.0198392309620846,-0.0441534034804453,0.0705438454287954,-0.0574277907587846,DAL,PHI,4,2020,1
2,35,772,-6,3.0,3.0,-0.0198392309620846,-0.0441534034804453,0.0705438454287954,-0.0574277907587846,DAL,PHI,4,2020,0
22,89,240,-12,3.0,3.0,-0.0198392309620846,-0.0441534034804453,0.0705438454287954,-0.0574277907587846,DAL,PHI,4,2020,0
8,32,120,14,3.0,0.0,-0.138922065594112,-0.0246164097995387,0.101516173040791,0.0277623763672235,PHI,DAL,4,2020,0
4,62,82,-14,0.0,3.0,-0.0198392309620846,-0.0441534034804453,0.0705438454287954,-0.0574277907587846,DAL,PHI,4,2020,1
1,39,1920,7,2.0,3.0,0.178118922977093,-0.0363078530641006,0.307447038133618,0.0422438831416708,IND,DET,2,2020,1
10,18,235,-20,1.0,3.0,0.0495294165573467,-0.105939200351881,0.0303500895706743,-0.0696356040580364,DET,IND,4,2020,0
1,25,2700,-3,3.0,3.0,0.135743737846202,-0.126461211529816,0.0686837941099381,0.0202908275155433,LAC,DEN,2,2020,0
10,41,986,-18,3.0,2.0,0.0326664224565,-0.0757427115945723,-0.0423976402409809,-0.0020156972325142,LA,MIA,3,2020,0
1,45,2804,0,3.0,3.0,0.180785396202776,0.0024914822341552,0.202277588208113,0.0379072235141229,CLE,LV,1,2020,1
1,39,2416,-3,3.0,3.0,0.118042241970858,-0.0166403171723441,0.122671449216238,0.0074595349196437,LV,CLE,2,2020,1
1,12,2206,-3,2.0,3.0,0.118042241970858,-0.0166403171723441,0.122671449216238,0.0074595349196437,LV,CLE,2,2020,1
1,16,148,-10,3.0,2.0,0.180785396202776,0.0024914822341552,0.202277588208113,0.0379072235141229,CLE,LV,4,2020,1
1,24,3249,0,3.0,3.0,0.324751028583619,0.0568354171275086,0.149960871307524,0.0138055400092205,GB,MIN,1,2020,1
1,8,2258,0,3.0,3.0,0.324751028583619,0.0568354171275086,0.149960871307524,0.0138055400092205,GB,MIN,2,2020,1
1,23,1920,-7,3.0,2.0,0.167676437644206,0.0193144235899738,0.044663210717241,0.022291763392035,MIN,GB,2,2020,1
10,37,1387,-7,3.0,3.0,0.324751028583619,0.0568354171275086,0.149960871307524,0.0138055400092205,GB,MIN,3,2020,0
3,44,1074,-14,3.0,3.0,0.324751028583619,0.0568354171275086,0.149960871307524,0.0138055400092205,GB,MIN,3,2020,1
9,32,501,-14,3.0,3.0,0.324751028583619,0.0568354171275086,0.149960871307524,0.0138055400092205,GB,MIN,4,2020,0
1,48,1834,-10,1.0,1.0,0.10617235066577,0.0216338398791938,0.0958342756721654,-0.115408588625914,NO,CHI,2,2020,1
6,35,1325,0,3.0,3.0,0.10617235066577,0.0216338398791938,0.0958342756721654,-0.115408588625914,NO,CHI,3,2020,1
1,41,993,3,3.0,3.0,0.10617235066577,0.0216338398791938,0.0958342756721654,-0.115408588625914,NO,CHI,3,2020,0
5,36,857,-3,3.0,3.0,-0.014047032975917,-0.052738290121171,-0.063755583827561,-0.127896982165133,CHI,NO,4,2020,0
8,66,98,-3,2.0,2.0,-0.014047032975917,-0.052738290121171,-0.063755583827561,-0.127896982165133,CHI,NO,4,2020,1
2,47,38,-3,1.0,2.0,-0.014047032975917,-0.052738290121171,-0.063755583827561,-0.127896982165133,CHI,NO,4,2020,1
4,49,2829,4,3.0,3.0,0.280975749795563,0.0177760356690747,0.207628148350881,-0.120360111222329,KC,NYJ,1,2020,1
1,45,2186,-8,2.0,3.0,-0.155164125232793,-0.10501971291241,0.0583947483934684,0.0614839185720456,NYJ,KC,2,2020,1
4,44,1819,-12,0.0,3.0,-0.155164125232793,-0.10501971291241,0.0583947483934684,0.0614839185720456,NYJ,KC,2,2020,1
1,14,1340,12,3.0,3.0,0.280975749795563,0.0177760356690747,0.207628148350881,-0.120360111222329,KC,NYJ,3,2020,0
10,34,120,26,3.0,2.0,0.280975749795563,0.0177760356690747,0.207628148350881,-0.120360111222329,KC,NYJ,4,2020,0
3,8,120,-4,2.0,2.0,0.0428394717549479,0.121560123762399,-0.105588715889114,-0.0707656806201131,BAL,PIT,4,2020,0
2,55,26,-4,0.0,1.0,0.0428394717549479,0.121560123762399,-0.105588715889114,-0.0707656806201131,BAL,PIT,4,2020,1
1,27,2490,-6,3.0,3.0,0.0595585245447865,-0.0663586345536845,0.113990981343381,-0.107708137973835,SF,SEA,2,2020,1
1,16,651,-23,3.0,2.0,0.0595585245447865,-0.0663586345536845,0.113990981343381,-0.107708137973835,SF,SEA,4,2020,1
2,39,1626,-8,3.0,3.0,0.217255563456423,-0.0660418225473995,0.100620755284808,-0.0485063526473638,TB,NYG,3,2020,1
5,65,170,-8,0.0,3.0,-0.0593320478031305,-0.0510418535602405,-0.0201219021726847,-0.0917923096961571,NYG,TB,4,2020,1
16,49,85,-8,0.0,3.0,-0.0593320478031305,-0.0510418535602405,-0.0201219021726847,-0.0917923096961571,NYG,TB,4,2020,1
5,43,1956,3,1.0,1.0,0.0247540068093542,-0.113827402080701,0.205724597472676,0.0200635277552792,CIN,TEN,2,2020,1
1,50,1808,-10,0.0,0.0,0.230953618546425,0.0798297761011881,0.150971584927539,0.0362237963069306,TEN,CIN,2,2020,1
3,43,934,4,2.0,3.0,0.0428394717549479,0.121560123762399,0.0303500895706743,-0.0696356040580364,BAL,IND,3,2020,1
1,16,334,-11,3.0,2.0,0.178118922977093,-0.0363078530641006,0.0002021231881426,-0.119488575812774,IND,BAL,4,2020,0
5,64,265,-11,0.0,2.0,0.178118922977093,-0.0363078530641006,0.0002021231881426,-0.119488575812774,IND,BAL,4,2020,0
4,62,83,-14,0.0,2.0,0.178118922977093,-0.0363078530641006,0.0002021231881426,-0.119488575812774,IND,BAL,4,2020,1
6,20,2,-14,0.0,1.0,0.178118922977093,-0.0363078530641006,0.0002021231881426,-0.119488575812774,IND,BAL,4,2020,1
3,9,3073,0,1.0,3.0,0.0208547437449314,-0.0200002632299705,0.0583947483934684,0.0614839185720456,CAR,KC,1,2020,1
7,55,2694,4,1.0,3.0,0.0208547437449314,-0.0200002632299705,0.0583947483934684,0.0614839185720456,CAR,KC,2,2020,1
14,46,789,-9,3.0,3.0,0.0208547437449314,-0.0200002632299705,0.0583947483934684,0.0614839185720456,CAR,KC,4,2020,1
1,34,3375,0,3.0,3.0,-0.014047032975917,-0.052738290121171,0.205724597472676,0.0200635277552792,CHI,TEN,1,2020,0
6,64,2603,-3,3.0,3.0,-0.014047032975917,-0.052738290121171,0.205724597472676,0.0200635277552792,CHI,TEN,2,2020,1
1,32,1027,-17,3.0,3.0,-0.014047032975917,-0.052738290121171,0.205724597472676,0.0200635277552792,CHI,TEN,3,2020,1
5,25,329,-21,3.0,3.0,-0.014047032975917,-0.052738290121171,0.205724597472676,0.0200635277552792,CHI,TEN,4,2020,1
6,35,453,-21,3.0,3.0,-0.106569374689618,-0.0851120823028191,0.155179892424413,-0.109729978502777,DEN,ATL,4,2020,0
10,80,27,-7,0.0,3.0,-0.106569374689618,-0.0851120823028191,0.155179892424413,-0.109729978502777,DEN,ATL,4,2020,0
1,10,120,14,2.0,0.0,0.167676437644206,0.0193144235899738,0.307447038133618,0.0422438831416708,MIN,DET,4,2020,0
1,18,2351,4,2.0,1.0,0.324751028583619,0.0568354171275086,0.0047995797073546,-0.0698234830312946,GB,SF,2,2020,1
1,5,872,-28,3.0,2.0,0.0595585245447865,-0.0663586345536845,0.044663210717241,0.022291763392035,SF,GB,4,2020,0
1,59,482,-8,3.0,3.0,-0.0642360448932691,-0.0363031326365034,0.24323483886092,0.04976870431271,JAX,HOU,4,2020,0
1,5,2609,-7,3.0,3.0,0.135743737846202,-0.126461211529816,0.202277588208113,0.0379072235141229,LAC,LV,2,2020,1
1,49,85,-5,2.0,1.0,0.135743737846202,-0.126461211529816,0.202277588208113,0.0379072235141229,LAC,LV,4,2020,1
1,54,1222,0,3.0,2.0,0.0372610920352186,0.0604044720338382,-0.0423976402409809,-0.0020156972325142,ARI,MIA,3,2020,1
1,53,463,0,2.0,2.0,0.0372610920352186,0.0604044720338382,-0.0423976402409809,-0.0020156972325142,ARI,MIA,4,2020,1
1,40,320,0,2.0,2.0,0.0372610920352186,0.0604044720338382,-0.0423976402409809,-0.0020156972325142,ARI,MIA,4,2020,0
1,39,2179,-3,3.0,3.0,-0.0476489867359754,0.057356203373035,0.207628148350881,-0.120360111222329,NE,NYJ,2,2020,0
1,37,240,-7,3.0,2.0,-0.0476489867359754,0.057356203373035,0.207628148350881,-0.120360111222329,NE,NYJ,4,2020,1
1,17,2999,7,2.0,2.0,0.10617235066577,0.0216338398791938,-0.0201219021726847,-0.0917923096961571,NO,TB,1,2020,1
6,38,2104,-28,1.0,1.0,0.217255563456423,-0.0660418225473995,-0.063755583827561,-0.127896982165133,TB,NO,2,2020,0
1,1,1476,-31,3.0,3.0,0.217255563456423,-0.0660418225473995,-0.063755583827561,-0.127896982165133,TB,NO,3,2020,0
7,42,964,-31,3.0,2.0,0.217255563456423,-0.0660418225473995,-0.063755583827561,-0.127896982165133,TB,NO,3,2020,0
1,35,3436,0,3.0,3.0,-0.0593320478031305,-0.0510418535602405,-0.0783699760384008,-0.0748666618993347,NYG,WAS,1,2020,0
1,35,2490,-3,2.0,2.0,0.0935394598304568,-0.170846290232843,0.101516173040791,0.0277623763672235,PIT,DAL,2,2020,0
8,59,105,-5,2.0,3.0,-0.0198392309620846,-0.0441534034804453,-0.105588715889114,-0.0707656806201131,DAL,PIT,4,2020,0
1,15,43,5,3.0,0.0,0.0935394598304568,-0.170846290232843,0.101516173040791,0.0277623763672235,PIT,DAL,4,2020,0
1,5,2808,-14,2.0,2.0,0.0987379026290402,0.0195620516438438,0.0528358838652086,0.0246744611773651,SEA,BUF,1,2020,0
1,1,2205,-17,2.0,2.0,0.0987379026290402,0.0195620516438438,0.0528358838652086,0.0246744611773651,SEA,BUF,2,2020,1
6,7,115,-17,3.0,2.0,0.0987379026290402,0.0195620516438438,0.0528358838652086,0.0246744611773651,SEA,BUF,4,2020,1
1,40,3290,0,3.0,3.0,-0.0476489867359754,0.057356203373035,0.0002021231881426,-0.119488575812774,NE,BAL,1,2020,1
1,52,1485,-10,3.0,3.0,0.0428394717549479,0.121560123762399,0.0770431857648227,0.0743264141947681,BAL,NE,3,2020,0
1,48,1129,-13,3.0,1.0,0.0428394717549479,0.121560123762399,0.0770431857648227,0.0743264141947681,BAL,NE,3,2020,1
6,79,8,-6,0.0,1.0,0.0428394717549479,0.121560123762399,0.0770431857648227,0.0743264141947681,BAL,NE,4,2020,0
5,48,1963,-7,3.0,3.0,0.0372610920352186,0.0604044720338382,0.0528358838652086,0.0246744611773651,ARI,BUF,2,2020,1
2,2,2440,-12,2.0,3.0,0.0247540068093542,-0.113827402080701,-0.105588715889114,-0.0707656806201131,CIN,PIT,2,2020,1
21,46,1806,-15,0.0,2.0,0.0247540068093542,-0.113827402080701,-0.105588715889114,-0.0707656806201131,CIN,PIT,2,2020,0
13,66,473,-29,2.0,1.0,0.0247540068093542,-0.113827402080701,-0.105588715889114,-0.0707656806201131,CIN,PIT,4,2020,1
7,7,375,-24,2.0,2.0,-0.106569374689618,-0.0851120823028191,0.202277588208113,0.0379072235141229,DEN,LV,4,2020,1
2,2,2579,-3,3.0,3.0,0.21793547582576,-0.0708768660402965,0.122671449216238,0.0074595349196437,HOU,CLE,2,2020,0
4,37,1832,3,2.0,3.0,0.180785396202776,0.0024914822341552,0.24323483886092,0.04976870431271,CLE,HOU,2,2020,0
1,55,3282,-7,2.0,3.0,0.178118922977093,-0.0363078530641006,0.205724597472676,0.0200635277552792,IND,TEN,1,2020,1
1,29,3118,-7,2.0,3.0,0.178118922977093,-0.0363078530641006,0.205724597472676,0.0200635277552792,IND,TEN,1,2020,0
2,25,1600,-4,3.0,3.0,0.178118922977093,-0.0363078530641006,0.205724597472676,0.0200635277552792,IND,TEN,3,2020,1
1,7,1474,-4,3.0,3.0,0.178118922977093,-0.0363078530641006,0.205724597472676,0.0200635277552792,IND,TEN,3,2020,1
1,1,1349,-4,3.0,3.0,0.178118922977093,-0.0363078530641006,0.205724597472676,0.0200635277552792,IND,TEN,3,2020,0
3,12,417,-17,3.0,2.0,0.230953618546425,0.0798297761011881,0.0303500895706743,-0.0696356040580364,TEN,IND,4,2020,0
3,33,1335,0,3.0,3.0,0.324751028583619,0.0568354171275086,0.254127193245678,0.0176417738737858,GB,JAX,3,2020,0
26,52,70,-4,0.0,1.0,-0.0642360448932691,-0.0363031326365034,0.044663210717241,0.022291763392035,JAX,GB,4,2020,0
1,9,2219,-14,3.0,3.0,0.135743737846202,-0.126461211529816,-0.0423976402409809,-0.0020156972325142,LAC,MIA,2,2020,1
1,1,2067,-14,2.0,1.0,0.135743737846202,-0.126461211529816,-0.0423976402409809,-0.0020156972325142,LAC,MIA,2,2020,1
1,54,400,-12,3.0,2.0,0.135743737846202,-0.126461211529816,-0.0423976402409809,-0.0020156972325142,LAC,MIA,4,2020,0
9,35,130,-6,3.0,3.0,-0.014047032975917,-0.052738290121171,0.149960871307524,0.0138055400092205,CHI,MIN,4,2020,0
10,62,8,-6,0.0,2.0,-0.014047032975917,-0.052738290121171,0.149960871307524,0.0138055400092205,CHI,MIN,4,2020,0
1,53,3263,-7,3.0,3.0,-0.138922065594112,-0.0246164097995387,0.100620755284808,-0.0485063526473638,PHI,NYG,1,2020,1
1,2,2700,4,3.0,3.0,-0.0593320478031305,-0.0510418535602405,0.0705438454287954,-0.0574277907587846,NYG,PHI,2,2020,1
14,47,1804,11,2.0,1.0,-0.0593320478031305,-0.0510418535602405,0.0705438454287954,-0.0574277907587846,NYG,PHI,2,2020,0
10,36,296,-7,2.0,3.0,-0.138922065594112,-0.0246164097995387,0.100620755284808,-0.0485063526473638,PHI,NYG,4,2020,0
16,69,130,-10,0.0,3.0,-0.138922065594112,-0.0246164097995387,0.100620755284808,-0.0485063526473638,PHI,NYG,4,2020,0
1,36,348,10,1.0,2.0,0.0326664224565,-0.0757427115945723,0.113990981343381,-0.107708137973835,LA,SEA,4,2020,1
1,41,1915,0,2.0,2.0,0.0595585245447865,-0.0663586345536845,-0.063755583827561,-0.127896982165133,SF,NO,2,2020,0
3,26,3325,0,3.0,3.0,0.0208547437449314,-0.0200002632299705,-0.0201219021726847,-0.0917923096961571,CAR,TB,1,2020,1
5,60,971,-12,3.0,2.0,0.0208547437449314,-0.0200002632299705,-0.0201219021726847,-0.0917923096961571,CAR,TB,3,2020,0
3,28,900,12,2.0,3.0,0.217255563456423,-0.0660418225473995,0.107573555159797,0.0278978976327455,TB,CAR,4,2020,1
9,74,302,-16,3.0,2.0,0.0208547437449314,-0.0200002632299705,-0.0201219021726847,-0.0917923096961571,CAR,TB,4,2020,0
3,43,2418,-11,3.0,3.0,-0.0923707408307912,-0.000722790281291,0.307447038133618,0.0422438831416708,WAS,DET,2,2020,1
13,17,1076,-21,3.0,3.0,-0.0923707408307912,-0.000722790281291,0.307447038133618,0.0422438831416708,WAS,DET,3,2020,1
10,27,38,-7,1.0,2.0,0.0372610920352186,0.0604044720338382,0.113990981343381,-0.107708137973835,ARI,SEA,4,2020,0
10,47,1803,-1,1.0,0.0,0.104194608446292,-0.102769915794363,-0.063755583827561,-0.127896982165133,ATL,NO,2,2020,0
2,2,1454,1,3.0,3.0,0.10617235066577,0.0216338398791938,0.155179892424413,-0.109729978502777,NO,ATL,3,2020,1
13,72,382,-15,3.0,2.0,0.104194608446292,-0.102769915794363,-0.063755583827561,-0.127896982165133,ATL,NO,4,2020,1
1,67,7,-15,0.0,1.0,0.104194608446292,-0.102769915794363,-0.063755583827561,-0.127896982165133,ATL,NO,4,2020,1
3,3,2529,-7,2.0,2.0,0.0247540068093542,-0.113827402080701,-0.0783699760384008,-0.0748666618993347,CIN,WAS,2,2020,0
15,81,244,-11,1.0,3.0,0.0247540068093542,-0.113827402080701,-0.0783699760384008,-0.0748666618993347,CIN,WAS,4,2020,0
1,30,2204,-1,1.0,3.0,-0.0198392309620846,-0.0441534034804453,0.149960871307524,0.0138055400092205,DAL,MIN,2,2020,1
1,38,1915,6,1.0,3.0,-0.0198392309620846,-0.0441534034804453,0.149960871307524,0.0138055400092205,DAL,MIN,2,2020,0
6,29,125,-4,3.0,3.0,-0.0198392309620846,-0.0441534034804453,0.149960871307524,0.0138055400092205,DAL,MIN,4,2020,1
6,71,84,-3,1.0,3.0,0.167676437644206,0.0193144235899738,0.101516173040791,0.0277623763672235,MIN,DAL,4,2020,0
2,72,496,-17,3.0,3.0,0.0495294165573467,-0.105939200351881,0.107573555159797,0.0278978976327455,DET,CAR,4,2020,1
20,78,382,-17,3.0,3.0,0.0495294165573467,-0.105939200351881,0.107573555159797,0.0278978976327455,DET,CAR,4,2020,0
13,46,175,-20,0.0,2.0,0.0495294165573467,-0.105939200351881,0.107573555159797,0.0278978976327455,DET,CAR,4,2020,0
1,46,1203,-11,3.0,3.0,0.178118922977093,-0.0363078530641006,0.044663210717241,0.022291763392035,IND,GB,3,2020,1
1,34,191,-3,3.0,3.0,0.324751028583619,0.0568354171275086,0.0303500895706743,-0.0696356040580364,GB,IND,4,2020,0
4,36,118,3,3.0,3.0,0.178118922977093,-0.0363078530641006,0.044663210717241,0.022291763392035,IND,GB,4,2020,1
1,35,3112,-7,3.0,2.0,0.280975749795563,0.0177760356690747,0.202277588208113,0.0379072235141229,KC,LV,1,2020,1
2,48,516,-3,2.0,2.0,0.280975749795563,0.0177760356690747,0.202277588208113,0.0379072235141229,KC,LV,4,2020,1
1,43,501,-7,3.0,1.0,0.217255563456423,-0.0660418225473995,-0.177436309334341,-0.122558600592179,TB,LA,4,2020,0
1,14,1470,3,3.0,3.0,-0.106569374689618,-0.0851120823028191,-0.0423976402409809,-0.0020156972325142,DEN,MIA,3,2020,0
14,84,4,7,2.0,0.0,-0.106569374689618,-0.0851120823028191,-0.0423976402409809,-0.0020156972325142,DEN,MIA,4,2020,1
4,24,78,-7,2.0,1.0,-0.0476489867359754,0.057356203373035,0.24323483886092,0.04976870431271,NE,HOU,4,2020,0
5,70,356,-15,3.0,2.0,-0.155164125232793,-0.10501971291241,0.0816010035990195,-0.0666821574091171,NYJ,LAC,4,2020,1
9,32,111,-8,1.0,2.0,-0.155164125232793,-0.10501971291241,0.0816010035990195,-0.0666821574091171,NYJ,LAC,4,2020,0
14,72,8,8,1.0,0.0,0.135743737846202,-0.126461211529816,0.207628148350881,-0.120360111222329,LAC,NYJ,4,2020,0
1,1,2771,0,3.0,3.0,0.180785396202776,0.0024914822341552,0.0705438454287954,-0.0574277907587846,CLE,PHI,1,2020,0
5,65,1804,7,0.0,1.0,0.180785396202776,0.0024914822341552,0.0705438454287954,-0.0574277907587846,CLE,PHI,2,2020,0
6,71,193,-12,2.0,1.0,-0.138922065594112,-0.0246164097995387,0.122671449216238,0.0074595349196437,PHI,CLE,4,2020,1
13,22,43,-12,1.0,1.0,-0.138922065594112,-0.0246164097995387,0.122671449216238,0.0074595349196437,PHI,CLE,4,2020,1
1,62,1082,14,3.0,3.0,0.0935394598304568,-0.170846290232843,0.254127193245678,0.0176417738737858,PIT,JAX,3,2020,1
5,80,127,-24,3.0,3.0,-0.0642360448932691,-0.0363031326365034,-0.105588715889114,-0.0707656806201131,JAX,PIT,4,2020,0
7,51,2043,-7,3.0,3.0,0.230953618546425,0.0798297761011881,0.0002021231881426,-0.119488575812774,TEN,BAL,2,2020,1
2,7,2661,-10,3.0,1.0,-0.0476489867359754,0.057356203373035,0.0289434194060695,-0.0243424412011071,NE,ARI,2,2020,1
1,1,1803,3,0.0,1.0,0.0372610920352186,0.0604044720338382,0.0770431857648227,0.0743264141947681,ARI,NE,2,2020,0
1,1,3212,0,3.0,3.0,0.0935394598304568,-0.170846290232843,0.0002021231881426,-0.119488575812774,PIT,BAL,1,2020,0
2,37,1711,5,3.0,3.0,0.0935394598304568,-0.170846290232843,0.0002021231881426,-0.119488575812774,PIT,BAL,3,2020,0
2,78,363,-12,3.0,3.0,0.0428394717549479,0.121560123762399,-0.105588715889114,-0.0707656806201131,BAL,PIT,4,2020,1
1,54,2112,-7,3.0,3.0,0.0208547437449314,-0.0200002632299705,0.149960871307524,0.0138055400092205,CAR,MIN,2,2020,1
1,30,403,-11,1.0,0.0,0.167676437644206,0.0193144235899738,0.107573555159797,0.0278978976327455,MIN,CAR,4,2020,1
2,28,2200,10,2.0,3.0,0.324751028583619,0.0568354171275086,0.0958342756721654,-0.115408588625914,GB,CHI,2,2020,1
1,16,1019,24,2.0,3.0,0.324751028583619,0.0568354171275086,0.0958342756721654,-0.115408588625914,GB,CHI,3,2020,1
11,40,823,-31,3.0,2.0,-0.014047032975917,-0.052738290121171,0.044663210717241,0.022291763392035,CHI,GB,4,2020,1
2,39,181,16,1.0,1.0,0.324751028583619,0.0568354171275086,0.0958342756721654,-0.115408588625914,GB,CHI,4,2020,1
1,21,1671,-4,3.0,3.0,-0.0642360448932691,-0.0363031326365034,0.122671449216238,0.0074595349196437,JAX,CLE,3,2020,1
1,44,1436,-2,3.0,3.0,0.180785396202776,0.0024914822341552,0.254127193245678,0.0176417738737858,CLE,JAX,3,2020,1
1,22,342,8,2.0,3.0,0.180785396202776,0.0024914822341552,0.254127193245678,0.0176417738737858,CLE,JAX,4,2020,0
1,66,624,-17,2.0,2.0,0.0495294165573467,-0.105939200351881,0.24323483886092,0.04976870431271,DET,HOU,4,2020,0
4,69,552,-24,2.0,2.0,0.0495294165573467,-0.105939200351881,0.24323483886092,0.04976870431271,DET,HOU,4,2020,1
15,53,103,-16,0.0,2.0,0.0495294165573467,-0.105939200351881,0.24323483886092,0.04976870431271,DET,HOU,4,2020,0
3,31,770,-17,3.0,2.0,0.217255563456423,-0.0660418225473995,0.0583947483934684,0.0614839185720456,TB,KC,4,2020,1
1,45,1326,-18,3.0,3.0,0.135743737846202,-0.126461211529816,0.0528358838652086,0.0246744611773651,LAC,BUF,3,2020,1
1,1,1195,-18,3.0,3.0,0.135743737846202,-0.126461211529816,0.0528358838652086,0.0246744611773651,LAC,BUF,3,2020,1
1,25,900,-10,3.0,3.0,0.135743737846202,-0.126461211529816,0.0528358838652086,0.0246744611773651,LAC,BUF,4,2020,0
2,80,170,-10,0.0,3.0,0.135743737846202,-0.126461211529816,0.0528358838652086,0.0246744611773651,LAC,BUF,4,2020,1
27,57,60,-10,0.0,3.0,0.135743737846202,-0.126461211529816,0.0528358838652086,0.0246744611773651,LAC,BUF,4,2020,1
1,55,3395,0,3.0,3.0,0.118042241970858,-0.0166403171723441,0.155179892424413,-0.109729978502777,LV,ATL,1,2020,0
3,39,2714,-6,3.0,3.0,0.118042241970858,-0.0166403171723441,0.155179892424413,-0.109729978502777,LV,ATL,1,2020,1
3,4,1943,3,2.0,2.0,0.104194608446292,-0.102769915794363,0.202277588208113,0.0379072235141229,ATL,LV,2,2020,1
1,17,809,-10,3.0,3.0,-0.155164125232793,-0.10501971291241,-0.0423976402409809,-0.0020156972325142,NYJ,MIA,4,2020,0
1,1,3304,0,3.0,3.0,-0.0593320478031305,-0.0510418535602405,0.150971584927539,0.0362237963069306,NYG,CIN,1,2020,1
1,34,2363,0,3.0,3.0,-0.0593320478031305,-0.0510418535602405,0.150971584927539,0.0362237963069306,NYG,CIN,2,2020,1
6,80,1072,-3,3.0,3.0,0.0247540068093542,-0.113827402080701,0.100620755284808,-0.0485063526473638,CIN,NYG,3,2020,1
1,31,833,3,3.0,3.0,-0.0593320478031305,-0.0510418535602405,0.150971584927539,0.0362237963069306,NYG,CIN,4,2020,1
2,2,3121,0,2.0,3.0,0.0987379026290402,0.0195620516438438,0.0705438454287954,-0.0574277907587846,SEA,PHI,1,2020,0
2,37,2924,0,1.0,3.0,0.0987379026290402,0.0195620516438438,0.0705438454287954,-0.0574277907587846,SEA,PHI,1,2020,0
2,52,813,-8,1.0,3.0,-0.138922065594112,-0.0246164097995387,0.113990981343381,-0.107708137973835,PHI,SEA,4,2020,0
4,15,520,-11,1.0,3.0,-0.138922065594112,-0.0246164097995387,0.113990981343381,-0.107708137973835,PHI,SEA,4,2020,0
31,75,141,-11,1.0,3.0,-0.138922065594112,-0.0246164097995387,0.113990981343381,-0.107708137973835,PHI,SEA,4,2020,0
1,39,35,0,3.0,0.0,0.0595585245447865,-0.0663586345536845,-0.177436309334341,-0.122558600592179,SF,LA,4,2020,1
1,52,3065,-7,3.0,3.0,0.178118922977093,-0.0363078530641006,0.205724597472676,0.0200635277552792,IND,TEN,1,2020,1
4,38,1831,14,1.0,0.0,0.230953618546425,0.0798297761011881,0.0303500895706743,-0.0696356040580364,TEN,IND,2,2020,1
10,75,115,-19,3.0,3.0,0.178118922977093,-0.0363078530641006,0.205724597472676,0.0200635277552792,IND,TEN,4,2020,0
1,66,2122,0,2.0,3.0,-0.0198392309620846,-0.0441534034804453,-0.0783699760384008,-0.0748666618993347,DAL,WAS,2,2020,0
1,50,1872,-7,2.0,3.0,-0.0198392309620846,-0.0441534034804453,-0.0783699760384008,-0.0748666618993347,DAL,WAS,2,2020,1
10,76,741,-4,2.0,3.0,-0.0198392309620846,-0.0441534034804453,-0.0783699760384008,-0.0748666618993347,DAL,WAS,4,2020,0
1,43,310,11,2.0,2.0,-0.0923707408307912,-0.000722790281291,0.101516173040791,0.0277623763672235,WAS,DAL,4,2020,1
4,59,134,-25,2.0,2.0,-0.0198392309620846,-0.0441534034804453,-0.0783699760384008,-0.0748666618993347,DAL,WAS,4,2020,0
